"entrez_id"	"ensembl_gene_id"
6727	"ENSG00000140319"
6728	"ENSG00000153037"
6729	"ENSG00000100883"
6730	"ENSG00000167881"
6731	"ENSG00000174780"
6732	"ENSG00000096063"
6733	"ENSG00000135250"
26576	"ENSG00000184343"
6734	"ENSG00000182934"
58477	"ENSG00000144867"
8406	"ENSG00000101955"
27286	"ENSG00000102359"
63826	"ENSG00000167720"
402055	"ENSG00000100104"
10250	"ENSG00000133226"
23524	"ENSG00000167978"
222183	"ENSG00000177679"
84530	"ENSG00000139767"
100170229	"ENSG00000226763"
51593	"ENSG00000087087"
6426	"ENSG00000136450"
6427	"ENSG00000161547"
6428	"ENSG00000112081"
6429	"ENSG00000116350"
6430	"ENSG00000100650"
6431	"ENSG00000124193"
6432	"ENSG00000115875"
10929	"ENSG00000263465"
8683	"ENSG00000111786"
10772	"ENSG00000188529"
9295	"ENSG00000116754"
135295	"ENSG00000154548"
140809	"ENSG00000271303"
6736	"ENSG00000184895"
6760	"ENSG00000141380"
26039	"ENSG00000184402"
51188	"ENSG00000008324"
6741	"ENSG00000138385"
6742	"ENSG00000106028"
23635	"ENSG00000145687"
23648	"ENSG00000157216"
170463	"ENSG00000130511"
136853	"ENSG00000146700"
284297	"ENSG00000179954"
6744	"ENSG00000138434"
54434	"ENSG00000084112"
85464	"ENSG00000141298"
54961	"ENSG00000172830"
136263	"ENSG00000165120"
8636	"ENSG00000176101"
8082	"ENSG00000123096"
23145	"ENSG00000197558"
6745	"ENSG00000124783"
6746	"ENSG00000163479"
6747	"ENSG00000114850"
6748	"ENSG00000180879"
6749	"ENSG00000149136"
10534	"ENSG00000173465"
6750	"ENSG00000157005"
6751	"ENSG00000139874"
6752	"ENSG00000180616"
6753	"ENSG00000278195"
6754	"ENSG00000132671"
6755	"ENSG00000162009"
29101	"ENSG00000160075"
51066	"ENSG00000125046"
6756	"ENSG00000126752"
6757	"ENSG00000241476"
727837	"ENSG00000268447"
117178	"ENSG00000117155"
10214	"ENSG00000165584"
6759	"ENSG00000268009"
548313	"ENSG00000269791"
6758	"ENSG00000165583"
280658	"ENSG00000187754"
280659	"ENSG00000157965"
6482	"ENSG00000008513"
6483	"ENSG00000157350"
6487	"ENSG00000126091"
6484	"ENSG00000110080"
8869	"ENSG00000115525"
10402	"ENSG00000064225"
6764	"ENSG00000166444"
6480	"ENSG00000073849"
84620	"ENSG00000144057"
55808	"ENSG00000070526"
10610	"ENSG00000070731"
256435	"ENSG00000184005"
27090	"ENSG00000136840"
81849	"ENSG00000117069"
30815	"ENSG00000160408"
7982	"ENSG00000004866"
54879	"ENSG00000007341"
6489	"ENSG00000111728"
8128	"ENSG00000140557"
51046	"ENSG00000177511"
7903	"ENSG00000113532"
29906	"ENSG00000101638"
338596	"ENSG00000148488"
6767	"ENSG00000100380"
6768	"ENSG00000149418"
9705	"ENSG00000147488"
400410	"ENSG00000180953"
23166	"ENSG00000010327"
55576	"ENSG00000136011"
6769	"ENSG00000144681"
342667	"ENSG00000141750"
246329	"ENSG00000185482"
10274	"ENSG00000118007"
10735	"ENSG00000101972"
10734	"ENSG00000066923"
8027	"ENSG00000136738"
10254	"ENSG00000115145"
10617	"ENSG00000124356"
57559	"ENSG00000138134"
26228	"ENSG00000035720"
55620	"ENSG00000178078"
6770	"ENSG00000147465"
10948	"ENSG00000131748"
83930	"ENSG00000010270"
134429	"ENSG00000164211"
80765	"ENSG00000172345"
147323	"ENSG00000174448"
56910	"ENSG00000084090"
9754	"ENSG00000130052"
57519	"ENSG00000159433"
10809	"ENSG00000214530"
90627	"ENSG00000133121"
6772	"ENSG00000115415"
6773	"ENSG00000170581"
6774	"ENSG00000168610"
6775	"ENSG00000138378"
6776	"ENSG00000126561"
6777	"ENSG00000173757"
6778	"ENSG00000166888"
6779	"ENSG00000126549"
6780	"ENSG00000124214"
27067	"ENSG00000040341"
8987	"ENSG00000118804"
6781	"ENSG00000159167"
8614	"ENSG00000113739"
26872	"ENSG00000164647"
256227	"ENSG00000105889"
261729	"ENSG00000157214"
55240	"ENSG00000115107"
79689	"ENSG00000127954"
246744	"ENSG00000256762"
6491	"ENSG00000123473"
6786	"ENSG00000167323"
57620	"ENSG00000109689"
10963	"ENSG00000168439"
6788	"ENSG00000104375"
6789	"ENSG00000101109"
6793	"ENSG00000072786"
6794	"ENSG00000118046"
114790	"ENSG00000144589"
8576	"ENSG00000115661"
9263	"ENSG00000164543"
9262	"ENSG00000081320"
8859	"ENSG00000204344"
8428	"ENSG00000102572"
10494	"ENSG00000115694"
51765	"ENSG00000134602"
56164	"ENSG00000196335"
202374	"ENSG00000169302"
55351	"ENSG00000152953"
282974	"ENSG00000165752"
65975	"ENSG00000130413"
140901	"ENSG00000125834"
27148	"ENSG00000163482"
11329	"ENSG00000112079"
23012	"ENSG00000211455"
27347	"ENSG00000198648"
83931	"ENSG00000196182"
169436	"ENSG00000198870"
3925	"ENSG00000117632"
11075	"ENSG00000104435"
50861	"ENSG00000197457"
81551	"ENSG00000015592"
401236	"ENSG00000230873"
2040	"ENSG00000148175"
9399	"ENSG00000067221"
30968	"ENSG00000165283"
161003	"ENSG00000133115"
11037	"ENSG00000243244"
85439	"ENSG00000140022"
219736	"ENSG00000165730"
56977	"ENSG00000173320"
90529	"ENSG00000001460"
285555	"ENSG00000163116"
441476	"ENSG00000197768"
64220	"ENSG00000137868"
346673	"ENSG00000146857"
201254	"ENSG00000169689"
92335	"ENSG00000266173"
55437	"ENSG00000082146"
11171	"ENSG00000023734"
55342	"ENSG00000165209"
161497	"ENSG00000242866"
85369	"ENSG00000143093"
57464	"ENSG00000128578"
6801	"ENSG00000115808"
29966	"ENSG00000196792"
29888	"ENSG00000090372"
412	"ENSG00000101846"
3703	"ENSG00000134910"
201595	"ENSG00000163527"
10273	"ENSG00000103266"
375057	"ENSG00000203685"
6804	"ENSG00000106089"
112755	"ENSG00000099365"
2054	"ENSG00000111450"
6809	"ENSG00000166900"
6810	"ENSG00000103496"
6811	"ENSG00000162236"
10228	"ENSG00000135823"
8417	"ENSG00000079950"
9482	"ENSG00000170310"
8677	"ENSG00000104915"
8676	"ENSG00000135604"
23673	"ENSG00000117758"
8675	"ENSG00000124222"
55014	"ENSG00000136874"
53407	"ENSG00000168818"
415117	"ENSG00000178750"
6812	"ENSG00000136854"
6813	"ENSG00000076944"
6814	"ENSG00000116266"
252983	"ENSG00000166263"
134957	"ENSG00000164506"
9515	"ENSG00000145087"
29091	"ENSG00000168952"
55359	"ENSG00000060140"
6815	"ENSG00000198252"
51657	"ENSG00000127952"
10923	"ENSG00000113387"
8803	"ENSG00000136143"
8802	"ENSG00000163541"
8801	"ENSG00000172340"
56670	"ENSG00000198829"
51430	"ENSG00000094975"
64426	"ENSG00000111707"
51684	"ENSG00000107882"
79783	"ENSG00000175600"
57794	"ENSG00000105705"
10147	"ENSG00000064607"
10910	"ENSG00000165416"
23213	"ENSG00000137573"
55959	"ENSG00000196562"
6817	"ENSG00000196502"
6799	"ENSG00000197165"
6818	"ENSG00000261052"
445329	"ENSG00000213648"
27284	"ENSG00000173597"
6819	"ENSG00000198203"
442038	"ENSG00000196228"
27233	"ENSG00000198075"
6783	"ENSG00000109193"
6822	"ENSG00000105398"
6820	"ENSG00000088002"
25830	"ENSG00000130540"
391365	"ENSG00000138068"
285362	"ENSG00000144455"
25870	"ENSG00000129103"
7341	"ENSG00000116030"
6613	"ENSG00000188612"
6612	"ENSG00000184900"
387082	"ENSG00000177688"
23353	"ENSG00000164828"
25777	"ENSG00000100242"
256979	"ENSG00000164744"
140732	"ENSG00000167098"
6821	"ENSG00000139531"
8464	"ENSG00000196284"
6827	"ENSG00000213246"
6829	"ENSG00000196235"
6830	"ENSG00000109111"
9913	"ENSG00000119760"
11198	"ENSG00000092201"
55578	"ENSG00000102710"
100130302	"ENSG00000223731"
6832	"ENSG00000156502"
6834	"ENSG00000148290"
6835	"ENSG00000148291"
6836	"ENSG00000148248"
6838	"ENSG00000148296"
64420	"ENSG00000106868"
56241	"ENSG00000099994"
203328	"ENSG00000157303"
55061	"ENSG00000143502"
26032	"ENSG00000173705"
9766	"ENSG00000100647"
6839	"ENSG00000101945"
79723	"ENSG00000152455"
23512	"ENSG00000178691"
9900	"ENSG00000159164"
9899	"ENSG00000185518"
22987	"ENSG00000122012"
374969	"ENSG00000177868"
79987	"ENSG00000165124"
6840	"ENSG00000197321"
258010	"ENSG00000198168"
55530	"ENSG00000166111"
136306	"ENSG00000157703"
23075	"ENSG00000133789"
375757	"ENSG00000175854"
126074	"ENSG00000173928"
54823	"ENSG00000116668"
94056	"ENSG00000169895"
55638	"ENSG00000147642"
93426	"ENSG00000171772"
100130958	"ENSG00000205078"
256126	"ENSG00000161860"
644186	"ENSG00000217442"
342898	"ENSG00000179751"
6847	"ENSG00000198765"
10388	"ENSG00000196074"
221711	"ENSG00000153157"
50511	"ENSG00000139351"
85360	"ENSG00000105137"
84144	"ENSG00000097096"
25949	"ENSG00000117614"
6850	"ENSG00000165025"
8189	"ENSG00000125755"
6853	"ENSG00000008056"
6854	"ENSG00000157152"
8224	"ENSG00000185666"
81493	"ENSG00000162520"
10492	"ENSG00000135316"
79953	"ENSG00000101463"
646658	"ENSG00000183379"
23345	"ENSG00000131018"
23224	"ENSG00000054654"
161176	"ENSG00000176438"
163183	"ENSG00000181392"
8831	"ENSG00000197283"
9145	"ENSG00000100321"
9144	"ENSG00000108639"
9143	"ENSG00000127561"
23546	"ENSG00000105467"
8867	"ENSG00000159082"
8871	"ENSG00000078269"
55333	"ENSG00000213463"
23336	"ENSG00000182253"
11346	"ENSG00000171992"
171024	"ENSG00000172403"
79933	"ENSG00000166317"
132204	"ENSG00000163630"
11276	"ENSG00000275066"
6855	"ENSG00000102003"
6856	"ENSG00000008282"
284612	"ENSG00000143028"
90196	"ENSG00000204070"
6857	"ENSG00000067715"
127833	"ENSG00000143858"
84258	"ENSG00000213023"
6860	"ENSG00000132872"
6861	"ENSG00000129990"
148281	"ENSG00000134207"
9066	"ENSG00000011347"
90019	"ENSG00000149043"
143425	"ENSG00000170743"
341359	"ENSG00000110975"
23208	"ENSG00000132718"
91683	"ENSG00000173227"
57586	"ENSG00000019505"
255928	"ENSG00000143469"
83849	"ENSG00000204176"
83851	"ENSG00000139973"
51760	"ENSG00000103528"
84958	"ENSG00000142765"
54843	"ENSG00000137501"
94120	"ENSG00000164674"
94121	"ENSG00000102362"
94122	"ENSG00000147041"
84447	"ENSG00000162298"
26099	"ENSG00000055070"
23334	"ENSG00000198198"
6862	"ENSG00000164458"
134864	"ENSG00000146399"
9287	"ENSG00000146378"
9288	"ENSG00000179073"
9038	"ENSG00000135569"
319100	"ENSG00000146383"
83551	"ENSG00000146385"
134860	"ENSG00000237110"
10454	"ENSG00000100324"
23118	"ENSG00000055208"
257397	"ENSG00000157625"
6863	"ENSG00000006128"
6866	"ENSG00000166863"
255061	"ENSG00000176358"
6867	"ENSG00000147526"
10579	"ENSG00000138162"
10460	"ENSG00000013810"
51204	"ENSG00000136463"
6869	"ENSG00000115353"
6865	"ENSG00000075073"
6870	"ENSG00000169836"
4070	"ENSG00000184292"
117143	"ENSG00000152382"
6871	"ENSG00000276234"
93624	"ENSG00000173011"
10474	"ENSG00000171148"
6872	"ENSG00000147133"
9015	"ENSG00000143498"
9014	"ENSG00000115750"
9013	"ENSG00000103168"
79101	"ENSG00000166012"
138474	"ENSG00000122728"
6873	"ENSG00000064313"
83860	"ENSG00000165632"
6874	"ENSG00000130699"
6875	"ENSG00000141384"
6877	"ENSG00000148835"
27097	"ENSG00000135801"
6878	"ENSG00000106290"
10629	"ENSG00000162227"
6879	"ENSG00000178913"
54457	"ENSG00000102387"
129685	"ENSG00000137413"
6880	"ENSG00000273841"
51616	"ENSG00000187325"
6881	"ENSG00000166337"
6882	"ENSG00000064995"
6883	"ENSG00000120656"
6884	"ENSG00000197780"
8148	"ENSG00000270647"
117289	"ENSG00000164691"
6876	"ENSG00000149591"
8407	"ENSG00000158710"
29114	"ENSG00000144834"
6886	"ENSG00000162367"
6887	"ENSG00000186051"
6888	"ENSG00000177156"
132001	"ENSG00000144559"
85461	"ENSG00000115183"
26115	"ENSG00000170921"
128989	"ENSG00000183597"
79613	"ENSG00000103047"
10010	"ENSG00000136560"
57551	"ENSG00000160551"
9344	"ENSG00000149930"
51347	"ENSG00000135090"
6890	"ENSG00000168394"
6891	"ENSG00000204267"
6892	"ENSG00000231925"
55080	"ENSG00000139192"
202018	"ENSG00000169762"
6894	"ENSG00000059588"
6895	"ENSG00000139546"
23435	"ENSG00000120948"
441864	"ENSG00000248385"
6897	"ENSG00000113407"
80222	"ENSG00000143374"
123283	"ENSG00000185418"
80835	"ENSG00000173662"
80834	"ENSG00000179002"
83756	"ENSG00000169962"
50834	"ENSG00000169777"
50831	"ENSG00000127362"
50832	"ENSG00000127364"
54429	"ENSG00000127366"
50837	"ENSG00000121377"
50836	"ENSG00000121314"
50835	"ENSG00000121381"
50839	"ENSG00000121318"
50838	"ENSG00000212128"
50840	"ENSG00000212127"
50833	"ENSG00000128519"
259294	"ENSG00000212124"
259295	"ENSG00000255837"
259293	"ENSG00000256188"
259290	"ENSG00000256436"
5726	"ENSG00000257138"
259285	"ENSG00000236398"
259286	"ENSG00000221937"
259287	"ENSG00000221855"
353164	"ENSG00000186136"
259289	"ENSG00000255374"
259292	"ENSG00000226761"
259296	"ENSG00000212126"
338398	"ENSG00000185899"
55617	"ENSG00000089123"
6898	"ENSG00000198650"
83940	"ENSG00000147687"
9797	"ENSG00000157014"
128387	"ENSG00000203705"
8887	"ENSG00000106052"
30851	"ENSG00000213977"
6901	"ENSG00000102125"
219793	"ENSG00000166220"
23216	"ENSG00000065882"
55357	"ENSG00000095383"
23102	"ENSG00000167202"
729873	"ENSG00000274611"
414059	"ENSG00000274808"
414060	"ENSG00000278299"
101060389	"ENSG00000274419"
102723859	"ENSG00000278599"
84218	"ENSG00000275954"
101060321	"ENSG00000260287"
729877	"ENSG00000274226"
102724862	"ENSG00000274933"
101060351	"ENSG00000273513"
101060376	"ENSG00000274512"
9882	"ENSG00000136111"
9779	"ENSG00000131374"
51256	"ENSG00000145979"
11138	"ENSG00000204634"
54885	"ENSG00000133138"
23158	"ENSG00000109436"
23061	"ENSG00000197226"
83874	"ENSG00000099992"
26000	"ENSG00000169221"
374403	"ENSG00000175463"
23232	"ENSG00000108239"
54662	"ENSG00000107021"
57533	"ENSG00000132405"
64786	"ENSG00000121749"
125058	"ENSG00000167291"
79735	"ENSG00000104946"
55296	"ENSG00000109680"
128637	"ENSG00000125875"
161514	"ENSG00000167139"
25771	"ENSG00000054611"
55633	"ENSG00000065491"
55773	"ENSG00000036054"
57465	"ENSG00000162065"
4943	"ENSG00000068354"
353149	"ENSG00000214946"
254272	"ENSG00000189375"
26083	"ENSG00000266733"
23329	"ENSG00000111490"
93594	"ENSG00000156787"
221322	"ENSG00000146350"
6902	"ENSG00000171530"
1155	"ENSG00000105254"
6903	"ENSG00000124659"
55171	"ENSG00000113838"
6904	"ENSG00000141556"
6905	"ENSG00000116957"
219899	"ENSG00000154114"
93627	"ENSG00000145348"
29110	"ENSG00000183735"
9755	"ENSG00000198933"
6907	"ENSG00000101849"
79718	"ENSG00000177565"
90665	"ENSG00000092377"
26608	"ENSG00000106638"
10607	"ENSG00000183751"
6908	"ENSG00000112592"
9519	"ENSG00000028839"
387332	"ENSG00000182521"
10716	"ENSG00000136535"
84897	"ENSG00000154144"
9238	"ENSG00000136270"
6899	"ENSG00000184058"
6909	"ENSG00000121068"
6926	"ENSG00000135111"
9496	"ENSG00000121075"
6910	"ENSG00000089225"
6911	"ENSG00000149922"
347853	"ENSG00000167800"
6913	"ENSG00000092607"
9096	"ENSG00000112837"
9095	"ENSG00000143178"
57057	"ENSG00000164532"
30009	"ENSG00000073861"
50945	"ENSG00000122145"
6915	"ENSG00000006638"
6916	"ENSG00000059377"
123036	"ENSG00000165929"
9747	"ENSG00000198420"
285966	"ENSG00000170379"
285343	"ENSG00000179152"
8557	"ENSG00000173991"
6917	"ENSG00000187735"
6919	"ENSG00000171703"
6920	"ENSG00000204219"
9338	"ENSG00000172465"
140597	"ENSG00000184905"
85012	"ENSG00000196507"
79921	"ENSG00000133142"
340543	"ENSG00000204065"
158931	"ENSG00000204071"
56849	"ENSG00000182916"
90843	"ENSG00000180964"
51186	"ENSG00000185222"
170082	"ENSG00000176896"
127428	"ENSG00000116205"
6921	"ENSG00000154582"
6923	"ENSG00000103363"
6924	"ENSG00000011007"
51224	"ENSG00000206181"
162699	"ENSG00000183791"
728929	"ENSG00000275553"
100506888	"ENSG00000274744"
10915	"ENSG00000113649"
256536	"ENSG00000176769"
6929	"ENSG00000071564"
6925	"ENSG00000196628"
6932	"ENSG00000081059"
83439	"ENSG00000152284"
6934	"ENSG00000148737"
6938	"ENSG00000140262"
6939	"ENSG00000125878"
6941	"ENSG00000137310"
6942	"ENSG00000100207"
6943	"ENSG00000118526"
150921	"ENSG00000163792"
100129654	"ENSG00000261787"
22980	"ENSG00000141002"
10732	"ENSG00000101190"
7062	"ENSG00000159450"
126637	"ENSG00000182898"
84260	"ENSG00000139437"
10312	"ENSG00000110719"
8115	"ENSG00000100721"
9623	"ENSG00000213231"
6947	"ENSG00000134827"
6948	"ENSG00000185339"
6949	"ENSG00000070814"
6950	"ENSG00000120438"
6953	"ENSG00000203690"
140290	"ENSG00000242220"
401285	"ENSG00000166984"
6954	"ENSG00000124678"
55346	"ENSG00000176148"
255394	"ENSG00000166046"
100996631	"ENSG00000268235"
100996648	"ENSG00000215029"
6988	"ENSG00000145022"
202500	"ENSG00000146221"
6991	"ENSG00000184786"
200132	"ENSG00000152760"
255758	"ENSG00000213123"
343521	"ENSG00000188396"
79600	"ENSG00000204852"
79867	"ENSG00000168778"
26123	"ENSG00000119977"
6996	"ENSG00000139372"
6997	"ENSG00000241186"
6999	"ENSG00000151790"
55775	"ENSG00000042088"
51567	"ENSG00000111802"
56165	"ENSG00000095627"
81550	"ENSG00000083544"
163589	"ENSG00000162782"
221400	"ENSG00000180113"
23424	"ENSG00000196116"
122402	"ENSG00000156414"
126668	"ENSG00000163239"
91646	"ENSG00000173809"
100129278	"ENSG00000218819"
11022	"ENSG00000182134"
157695	"ENSG00000180190"
7003	"ENSG00000187079"
8463	"ENSG00000074219"
7005	"ENSG00000007866"
7004	"ENSG00000197905"
7006	"ENSG00000135605"
25851	"ENSG00000205356"
9895	"ENSG00000196663"
9524	"ENSG00000099797"
253017	"ENSG00000205678"
7007	"ENSG00000109927"
6975	"ENSG00000119913"
127670	"ENSG00000203730"
7008	"ENSG00000167074"
79736	"ENSG00000172171"
7010	"ENSG00000120156"
83659	"ENSG00000167858"
27285	"ENSG00000092850"
64518	"ENSG00000125409"
150483	"ENSG00000163060"
146279	"ENSG00000153060"
9894	"ENSG00000100726"
100134934	"ENSG00000257949"
10178	"ENSG00000009694"
57451	"ENSG00000145934"
55714	"ENSG00000218336"
26011	"ENSG00000149256"
7011	"ENSG00000129566"
374739	"ENSG00000159648"
146705	"ENSG00000167302"
283847	"ENSG00000249961"
145645	"ENSG00000167014"
7013	"ENSG00000147601"
7014	"ENSG00000132604"
54386	"ENSG00000166848"
7015	"ENSG00000164362"
26136	"ENSG00000135269"
54997	"ENSG00000088992"
7016	"ENSG00000107140"
10420	"ENSG00000070759"
9633	"ENSG00000132749"
9840	"ENSG00000135426"
80312	"ENSG00000138336"
54790	"ENSG00000168769"
200424	"ENSG00000187605"
55852	"ENSG00000136478"
374618	"ENSG00000151575"
54881	"ENSG00000136891"
56159	"ENSG00000120498"
56158	"ENSG00000150783"
56157	"ENSG00000268629"
56156	"ENSG00000170925"
100129520	"ENSG00000282815"
56155	"ENSG00000121101"
56154	"ENSG00000133863"
400629	"ENSG00000182459"
647310	"ENSG00000226174"
122046	"ENSG00000175664"
1527	"ENSG00000278057"
121793	"ENSG00000153495"
93081	"ENSG00000151287"
339669	"ENSG00000185264"
84066	"ENSG00000240021"
387718	"ENSG00000175018"
200523	"ENSG00000172073"
374973	"ENSG00000186118"
25858	"ENSG00000219435"
389320	"ENSG00000196900"
83639	"ENSG00000131126"
113419	"ENSG00000144043"
51368	"ENSG00000164081"
7018	"ENSG00000091513"
7019	"ENSG00000108064"
7020	"ENSG00000137203"
7021	"ENSG00000008196"
7022	"ENSG00000087510"
83741	"ENSG00000008197"
339488	"ENSG00000116819"
7023	"ENSG00000090447"
51106	"ENSG00000029639"
64216	"ENSG00000162851"
7024	"ENSG00000135457"
29842	"ENSG00000115112"
7027	"ENSG00000198176"
7029	"ENSG00000114126"
51270	"ENSG00000183434"
7030	"ENSG00000068323"
7942	"ENSG00000112561"
22797	"ENSG00000105967"
7031	"ENSG00000160182"
7032	"ENSG00000160181"
7033	"ENSG00000160180"
10342	"ENSG00000114354"
24144	"ENSG00000100109"
7035	"ENSG00000003436"
7980	"ENSG00000105825"
29844	"ENSG00000105619"
7036	"ENSG00000106327"
7037	"ENSG00000072274"
7038	"ENSG00000042832"
23483	"ENSG00000088451"
7039	"ENSG00000163235"
7040	"ENSG00000105329"
7041	"ENSG00000140682"
7042	"ENSG00000092969"
7043	"ENSG00000119699"
7045	"ENSG00000120708"
7046	"ENSG00000106799"
7048	"ENSG00000163513"
7049	"ENSG00000069702"
100507588	"ENSG00000260001"
9392	"ENSG00000135966"
7050	"ENSG00000177426"
60436	"ENSG00000118707"
90316	"ENSG00000153779"
90655	"ENSG00000176679"
7051	"ENSG00000092295"
7052	"ENSG00000198959"
7053	"ENSG00000125780"
7047	"ENSG00000163810"
9333	"ENSG00000104055"
343641	"ENSG00000166948"
116179	"ENSG00000159495"
10618	"ENSG00000152291"
96764	"ENSG00000137574"
7054	"ENSG00000180176"
63892	"ENSG00000115970"
55145	"ENSG00000131931"
83591	"ENSG00000173451"
90326	"ENSG00000041988"
51078	"ENSG00000176946"
168451	"ENSG00000177683"
152815	"ENSG00000174796"
80764	"ENSG00000184436"
199745	"ENSG00000161277"
79725	"ENSG00000168152"
56906	"ENSG00000129028"
57215	"ENSG00000168286"
5612	"ENSG00000137492"
7056	"ENSG00000178726"
7057	"ENSG00000137801"
7058	"ENSG00000186340"
7059	"ENSG00000169231"
7060	"ENSG00000113296"
51298	"ENSG00000105549"
100506564	"ENSG00000249693"
117145	"ENSG00000159445"
284486	"ENSG00000196407"
51337	"ENSG00000130193"
387357	"ENSG00000172673"
9473	"ENSG00000130775"
54974	"ENSG00000113272"
79896	"ENSG00000185875"
55258	"ENSG00000144115"
9984	"ENSG00000079134"
57187	"ENSG00000125676"
84321	"ENSG00000051596"
8563	"ENSG00000100296"
79228	"ENSG00000131652"
80145	"ENSG00000163634"
7064	"ENSG00000172009"
7066	"ENSG00000090534"
7067	"ENSG00000126351"
9967	"ENSG00000054118"
7068	"ENSG00000151090"
7069	"ENSG00000151365"
55901	"ENSG00000136114"
79875	"ENSG00000187720"
221981	"ENSG00000005108"
80731	"ENSG00000144229"
79178	"ENSG00000259431"
55623	"ENSG00000066654"
80745	"ENSG00000138050"
25917	"ENSG00000134077"
7070	"ENSG00000154096"
29087	"ENSG00000151500"
7072	"ENSG00000116001"
9220	"ENSG00000221995"
7073	"ENSG00000151923"
7074	"ENSG00000156299"
26230	"ENSG00000146426"
148022	"ENSG00000127666"
353376	"ENSG00000243414"
90381	"ENSG00000140534"
7075	"ENSG00000066056"
92610	"ENSG00000145365"
497189	"ENSG00000255833"
57103	"ENSG00000078237"
200765	"ENSG00000221944"
166815	"ENSG00000180346"
220359	"ENSG00000173825"
201798	"ENSG00000169989"
84948	"ENSG00000179886"
81789	"ENSG00000164296"
91151	"ENSG00000140993"
201633	"ENSG00000181847"
91937	"ENSG00000145850"
8914	"ENSG00000111602"
1678	"ENSG00000126953"
26521	"ENSG00000150779"
26520	"ENSG00000100575"
26519	"ENSG00000134809"
26515	"ENSG00000132286"
26517	"ENSG00000099800"
10440	"ENSG00000134375"
10245	"ENSG00000126768"
29090	"ENSG00000075336"
29928	"ENSG00000177370"
100287932	"ENSG00000265354"
100652748	"ENSG00000204152"
10469	"ENSG00000104980"
92609	"ENSG00000105197"
51300	"ENSG00000113845"
7076	"ENSG00000102265"
7077	"ENSG00000035862"
7078	"ENSG00000100234"
7079	"ENSG00000157150"
27283	"ENSG00000137251"
64129	"ENSG00000142910"
26277	"ENSG00000092330"
25976	"ENSG00000163659"
54962	"ENSG00000075131"
261726	"ENSG00000143155"
114609	"ENSG00000150455"
93643	"ENSG00000137221"
7082	"ENSG00000104067"
9414	"ENSG00000119139"
27134	"ENSG00000105289"
7083	"ENSG00000167900"
7084	"ENSG00000166548"
26007	"ENSG00000149476"
7086	"ENSG00000163931"
8277	"ENSG00000007350"
84076	"ENSG00000151005"
116238	"ENSG00000160606"
727910	"ENSG00000185561"
57707	"ENSG00000140950"
140711	"ENSG00000101342"
7088	"ENSG00000196781"
7089	"ENSG00000065717"
7090	"ENSG00000140332"
7091	"ENSG00000106829"
79816	"ENSG00000104953"
9874	"ENSG00000198586"
11011	"ENSG00000146872"
7092	"ENSG00000038295"
7093	"ENSG00000095587"
7094	"ENSG00000137076"
83660	"ENSG00000171914"
7096	"ENSG00000174125"
7097	"ENSG00000137462"
7098	"ENSG00000164342"
7099	"ENSG00000136869"
7100	"ENSG00000187554"
10333	"ENSG00000174130"
51284	"ENSG00000196664"
51311	"ENSG00000101916"
54106	"ENSG00000239732"
81793	"ENSG00000174123"
3195	"ENSG00000107807"
3196	"ENSG00000115297"
30012	"ENSG00000164438"
83941	"ENSG00000162604"
83877	"ENSG00000169490"
80213	"ENSG00000184277"
4071	"ENSG00000169908"
7104	"ENSG00000169903"
9032	"ENSG00000142484"
116441	"ENSG00000163762"
116211	"ENSG00000145107"
79853	"ENSG00000168955"
53346	"ENSG00000136404"
53345	"ENSG00000213996"
7108	"ENSG00000149809"
51768	"ENSG00000064115"
10548	"ENSG00000100926"
9375	"ENSG00000125304"
56889	"ENSG00000077147"
9777	"ENSG00000101337"
51372	"ENSG00000232112"
55319	"ENSG00000198498"
64114	"ENSG00000135926"
51643	"ENSG00000155957"
7009	"ENSG00000139644"
117531	"ENSG00000165091"
117532	"ENSG00000149488"
342125	"ENSG00000188869"
147798	"ENSG00000167608"
79838	"ENSG00000103534"
11322	"ENSG00000141524"
79905	"ENSG00000170537"
147138	"ENSG00000167895"
23023	"ENSG00000172765"
9911	"ENSG00000133069"
57458	"ENSG00000057704"
54499	"ENSG00000143183"
127391	"ENSG00000188800"
55002	"ENSG00000150403"
255104	"ENSG00000162542"
145942	"ENSG00000166069"
55374	"ENSG00000113119"
11018	"ENSG00000099203"
10959	"ENSG00000086598"
23423	"ENSG00000166557"
222068	"ENSG00000158604"
50999	"ENSG00000117500"
146456	"ENSG00000157315"
51014	"ENSG00000134970"
283578	"ENSG00000100580"
54732	"ENSG00000184840"
10972	"ENSG00000170348"
8577	"ENSG00000241697"
23671	"ENSG00000144339"
23670	"ENSG00000135048"
10329	"ENSG00000118600"
58986	"ENSG00000129925"
51754	"ENSG00000137103"
389827	"ENSG00000187616"
252839	"ENSG00000116857"
56674	"ENSG00000175348"
8834	"ENSG00000178307"
28978	"ENSG00000096092"
81853	"ENSG00000137210"
51522	"ENSG00000111843"
200728	"ENSG00000186889"
129787	"ENSG00000151353"
55266	"ENSG00000139291"
84866	"ENSG00000149582"
219623	"ENSG00000196932"
57393	"ENSG00000147003"
55754	"ENSG00000112697"
161291	"ENSG00000182107"
203562	"ENSG00000179363"
55161	"ENSG00000109133"
59353	"ENSG00000126950"
100506144	"ENSG00000243749"
140738	"ENSG00000171227"
79041	"ENSG00000072954"
55151	"ENSG00000095209"
55254	"ENSG00000176142"
55116	"ENSG00000121775"
